t	x	y	theta	v	omega	v	omega
45.887	2.51985	0.0325851	0.0637006	0.499897	-0.0124963	0.5	6.93889e-18
45.908	2.53033	0.0332523	0.0634384	0.500101	-0.0124843	0.5	6.93889e-18
45.929	2.54081	0.0339167	0.0631868	0.499984	-0.0118651	0.5	6.93889e-18
45.949	2.55129	0.0345784	0.0629266	0.499949	-0.0124784	0.5	6.93889e-18
45.971	2.56177	0.0352374	0.0626611	0.500073	-0.0126594	0.5	6.93889e-18
45.992	2.57225	0.0358936	0.0624077	0.499948	-0.012034	0.5	6.93889e-18
46.013	2.58273	0.0365471	0.0621483	0.500001	-0.0127674	0.5	6.93889e-18
46.034	2.59321	0.037198	0.0618814	0.50002	-0.0121953	0.5	6.93889e-18
46.055	2.60369	0.037846	0.0616263	0.500004	-0.0118641	0.5	6.93889e-18
46.076	2.61417	0.0384914	0.0613735	0.500024	-0.0127558	0.5	6.93889e-18
46.097	2.62465	0.0391341	0.0611053	0.499988	-0.0128385	0.5	6.93889e-18
46.118	2.63513	0.039774	0.060841	0.499988	-0.011953	0.5	6.93889e-18
46.139	2.64561	0.0404112	0.0605868	0.499991	-0.0124084	0.5	6.93889e-18
46.16	2.65609	0.0410456	0.060322	0.500003	-0.012926	0.5	6.93889e-18
46.18	2.66657	0.0416773	0.0600581	0.500035	-0.0120956	0.5	6.93889e-18
46.201	2.67755	0.0423361	0.0597921	0.499931	-0.0120869	0.5	6.93889e-18
46.224	2.68803	0.0429623	0.0595289	0.500071	-0.0128631	0.5	6.93889e-18
46.245	2.69851	0.0435857	0.0592663	0.500004	-0.0122894	0.5	6.93889e-18
46.266	2.70899	0.0442063	0.059011	0.499915	-0.0120885	0.5	6.93889e-18
46.287	2.71948	0.0448243	0.0587542	0.500109	-0.0122863	0.5	6.93889e-18
46.308	2.72996	0.0454396	0.0584943	0.499975	-0.0124005	0.5	6.93889e-18
46.328	2.74044	0.0460521	0.0582369	0.49993	-0.0122233	0.5	6.93889e-18
46.35	2.75092	0.0466619	0.0579779	0.500175	-0.0123545	0.5	6.93889e-18
46.371	2.7614	0.0472691	0.0577156	0.499893	-0.012502	0.5	6.93889e-18
46.392	2.77189	0.0478734	0.0574565	0.500007	-0.0123331	0.5	6.93889e-18
46.413	2.78237	0.0484751	0.0571959	0.500131	-0.0124635	0.5	6.93889e-18
46.434	2.79285	0.049074	0.0569345	0.499884	-0.0122849	0.5	6.93889e-18
46.455	2.80334	0.0496702	0.0566758	0.500049	-0.0125317	0.5	6.93889e-18
46.476	2.81382	0.0502637	0.0564128	0.500067	-0.0124937	0.5	6.93889e-18
46.497	2.8243	0.0508544	0.0561539	0.499922	-0.0118011	0.5	6.93889e-18
46.518	2.83479	0.0514425	0.0559019	0.500049	-0.0124936	0.5	6.93889e-18
46.539	2.84527	0.0520278	0.0556386	0.500035	-0.0126335	0.5	6.93889e-18
46.56	2.85575	0.0526104	0.0553777	0.499912	-0.0120732	0.5	6.93889e-18
46.581	2.86624	0.0531903	0.0551224	0.500048	-0.0122743	0.5	6.93889e-18
46.6	2.87672	0.0537675	0.0548595	0.49998	-0.0127878	0.5	6.93889e-18
46.623	2.88721	0.0543419	0.0545966	0.499966	-0.0122786	0.5	6.93889e-18
46.644	2.89769	0.0549136	0.0543443	0.499991	-0.0118101	0.5	6.93889e-18
46.665	2.90817	0.0554827	0.0540839	0.500027	-0.0127626	0.5	6.93889e-18
46.686	2.91866	0.056049	0.0538207	0.500015	-0.01242	0.5	6.93889e-18
46.707	2.92914	0.0566125	0.0535678	0.499954	-0.0118942	0.5	6.93889e-18
46.728	2.93963	0.0571734	0.0533099	0.500027	-0.0123992	0.5	6.93889e-18
46.749	2.95011	0.0577316	0.0530403	0.499982	-0.0129453	0.5	6.93889e-18
46.769	2.9606	0.058287	0.0527839	0.499948	-0.0120871	0.5	6.93889e-18
46.791	2.97108	0.0588397	0.05253	0.500089	-0.0120897	0.5	6.93889e-18
46.812	2.98157	0.0593897	0.0522612	0.499912	-0.0128351	0.5	6.93889e-18
46.833	2.99206	0.0599368	0.0520028	0.500021	-0.0121777	0.5	6.93889e-18
46.854	3.00254	0.0604814	0.0517469	0.500103	-0.012263	0.5	6.93889e-18
46.875	3.01303	0.0610232	0.0514891	0.49989	-0.0123816	0.5	6.93889e-18
46.896	3.02351	0.0615623	0.0512296	0.50003	-0.012245	0.45	6.93889e-18
46.917	3.034	0.0620987	0.0509719	0.500023	-0.0123488	0.45	6.93889e-18
46.938	3.04449	0.0626323	0.0507117	0.4999	-0.0124939	0.45	6.93889e-18
46.959	3.05497	0.0631633	0.0504505	0.500068	-0.0123375	0.45	6.93889e-18
46.98	3.06546	0.0636915	0.0501908	0.499989	-0.0124082	0.4	6.93889e-18
47.001	3.07583	0.0642112	0.0499297	0.461368	-0.0124708	0.4	6.93889e-18
47.024	3.08625	0.0647303	0.0496117	0.448753	-0.0150657	0.4	6.93889e-18
47.047	3.09659	0.065242	0.0493468	0.45056	-0.00962583	0.4	6.93889e-18
47.07	3.10693	0.0657518	0.0490866	0.450275	-0.0117795	0.35	6.93889e-18
47.093	3.11728	0.0662587	0.0488351	0.450343	-0.0112728	0.35	6.93889e-18
47.117	3.12729	0.0667468	0.0485523	0.400316	-0.0137222	0.35	6.93889e-18
47.142	3.13766	0.0672493	0.0482649	0.400434	-0.00741937	0.35	6.93889e-18
47.168	3.14769	0.0677324	0.0480368	0.403449	-0.0100821	0.35	6.93889e-18
47.193	3.15771	0.068213	0.0477695	0.399862	-0.00947055	0.3	6.93889e-18
47.221	3.16802	0.0687045	0.0474605	0.349499	-0.0143423	0.3	6.93889e-18
47.25	3.17817	0.0691851	0.0471788	0.350258	-0.00688295	0.3	6.93889e-18
47.279	3.18832	0.0696629	0.0469283	0.350291	-0.00872745	0.25	6.93889e-18
47.309	3.19863	0.0701457	0.0466594	0.304122	-0.00863609	0.25	6.93889e-18
47.344	3.20881	0.0706196	0.0463722	0.300473	-0.00492972	0.25	6.93889e-18
47.378	3.21901	0.0710918	0.0461284	0.300224	-0.00766976	0.25	6.93889e-18
47.414	3.22915	0.0715583	0.0458455	0.255004	-0.0119131	0.2	6.93889e-18
47.453	3.23917	0.0720161	0.0455329	0.250336	-0.00676884	0.2	6.93889e-18
47.495	3.24942	0.0724819	0.0452726	0.250316	-0.00577965	0.15	6.93889e-18
47.544	3.25947	0.0729357	0.0449842	0.200513	-0.00280984	0.15	6.93889e-18
47.595	3.26968	0.0733941	0.0447476	0.200349	-0.0054264	0.1	6.93889e-18
47.66	3.27979	0.0738449	0.044411	0.150382	-0.00393946	0.1	6.93889e-18
47.74	3.28985	0.0742906	0.0440855	0.100463	-0.00105801	0.05	6.93889e-18
47.841	3.2978	0.0746404	0.0438262	0.0534073	0.000313832	1.38778e-17	6.93889e-18
47.942	3.30079	0.0747716	0.0436889	0.000430087	0.00141769	1.38778e-17	6.93889e-18
48.044	3.30082	0.074773	0.0436926	0.000252532	0.000303173	1.38778e-17	6.93889e-18
48.144	3.30085	0.0747744	0.0437043	0.000375793	0.000285782	1.38778e-17	6.93889e-18
48.245	3.30081	0.0747724	0.0437238	0.000351954	0.000433844	1.38778e-17	6.93889e-18
48.346	3.3008	0.0747721	0.0437282	1.55388e-06	0.000171352	1.38778e-17	6.93889e-18
48.447	3.3008	0.0747721	0.0437254	1.2728e-06	3.48709e-05	1.38778e-17	6.93889e-18
48.548	3.3008	0.0747721	0.0437278	4.7889e-05	-6.2229e-05	1.38778e-17	6.93889e-18
48.649	3.3008	0.0747721	0.0437301	-7.74841e-06	0.000276435	1.38778e-17	6.93889e-18
